"id","date","user","title","desc","url"
"207368213","2015-01-18T22:46:00+00:00","OldPhotographer1","wizardryで物語る","「wizardry 戦闘の監獄」を、JOEmasaがノーリセットプレイ。道中で、TRPGのように人物設定を考えていき、冒険録の形で物語を遺します。簡単な情報から、厳しい戦いを経て、ドラマが生まれるまで。","http://live.nicovideo.jp/watch/lv207368213?ref=community"
"207333039","2015-01-18T19:01:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207333039?ref=community"
"207330192","2015-01-18T18:30:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207330192?ref=community"
"207327266","2015-01-18T18:00:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207327266?ref=community"
"207117410","2015-01-17T00:35:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207117410?ref=community"
"207112082","2015-01-17T00:04:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207112082?ref=community"
"207106467","2015-01-16T23:34:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207106467?ref=community"
"206960966","2015-01-15T18:45:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv206960966?ref=community"
"206862982","2015-01-14T19:01:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv206862982?ref=community"
"206832513","2015-01-14T05:53:00+00:00","OldPhotographer1","夜の天誅　忍凱旋","「天誅　忍凱旋」を、JOEmasaがプレイ。難易度は、難。忍術皆伝取得で次の任務へ。","http://live.nicovideo.jp/watch/lv206832513?ref=community"
"206831694","2015-01-14T05:22:00+00:00","OldPhotographer1","夜の天誅　忍凱旋","「天誅　忍凱旋」を、JOEmasaがプレイ。難易度は、難。忍術皆伝取得で次の任務へ。","http://live.nicovideo.jp/watch/lv206831694?ref=community"
"206830757","2015-01-14T04:52:00+00:00","OldPhotographer1","夜の天誅　忍凱旋","「天誅　忍凱旋」を、JOEmasaがプレイ。難易度は、難。忍術皆伝取得で次の任務へ。","http://live.nicovideo.jp/watch/lv206830757?ref=community"
